"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://cilium.io/blog/2025/06/19/eks-eni-install/","text/html; charset=UTF-8","200","OK","Indexable","","Installing Cilium on EKS in ENI Mode","36","322","Learn how to setup Cilium in EKS environments...","48","312","","0","Installing Cilium on EKS in ENI Mode","36","","0","Installing Cilium on EKS in ENI Mode","36","Why Cilium on EKS?","18","","","","https://cilium.io/blog/2025/06/19/eks-eni-install/","","","","","","303442","60929","60929","23.743","","2615","659","3.968","33.996","Hard","10.023","2","5","","2","2","0","2.860","63","28","0","22","19","0","","","","","28de17809944b75cc3f37bf21ba436f7","1.361","","","","","","1.1","","","","","","https://cilium.io/blog/2025/06/19/eks-eni-install/","2025-08-10 15:39:17"
"https://cilium.io/static/5f70285e7b06e6e9bb7060c43eaee763/7d769/cover.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","42994","42994","42994","16.754","","0","","","","","0.000","2","3","","1","1","0","1.430","0","0","0","0","0","0","","","","","","1.267","","","","","","1.1","","","","","","https://cilium.io/static/5f70285e7b06e6e9bb7060c43eaee763/7d769/cover.png","2025-08-10 15:39:18"
"https://docs.cilium.io/en/stable/network/concepts/routing/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Routing — Cilium 1.18.0 documentation","37","350","","0","0","","0","Routing","8","","0","Encapsulation","14","Native-Routing","15","","","","https://docs.cilium.io/en/stable/network/concepts/routing.html","https://docs.cilium.io/en/stable/network/concepts/ipam/","https://docs.cilium.io/en/stable/network/concepts/","","","","43687","10066","10066","3.923","","1684","307","5.485","60.753","Normal","29.365","2","5","","40","4","0","5.710","123","75","0","8","8","0","","","","","97d12584d64b1a8c6024d268dbde6f54","0.348","Tue, 29 Jul 2025 13:01:01 GMT","","","","en","1.1","","","","","","https://docs.cilium.io/en/stable/network/concepts/routing/","2025-08-10 15:39:19"
"https://cilium.io/static/5f70285e7b06e6e9bb7060c43eaee763/c98ed/cover.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","24702","24702","24702","9.626","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.219","","","","","","1.1","","","","","","https://cilium.io/static/5f70285e7b06e6e9bb7060c43eaee763/c98ed/cover.png","2025-08-10 15:39:19"
"https://cilium.io/static/c997f623fd9c3e36ee7567907f665a66/3a6e6/ogimage.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","60632","60632","60632","23.627","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.204","","","","","","1.1","","","","","","https://cilium.io/static/c997f623fd9c3e36ee7567907f665a66/3a6e6/ogimage.jpg","2025-08-10 15:39:19"
"https://docs.cilium.io/en/stable/helm-reference/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Helm Reference — Cilium 1.18.0 documentation","44","422","","0","0","","0","Helm Reference","15","","0","","0","","0","","","","https://docs.cilium.io/en/stable/helm-reference.html","https://docs.cilium.io/en/stable/kvstore/","https://docs.cilium.io/en/stable/cmdref/kvstore/","","","","335508","48596","48596","18.937","","14743","7425","1.986","0.000","Very Hard","43.496","2","3","","7","5","0","7.140","82","72","0","66","26","0","","","","","b1f25acbedbfe3c922f87b2cfd151687","0.976","Tue, 29 Jul 2025 13:00:59 GMT","","","","en","1.1","","","","","","https://docs.cilium.io/en/stable/helm-reference/","2025-08-10 15:39:19"
"https://cilium.io/static/f48efeee025b423b3b8230054e41f851/b8260/aws-cilium-architecture.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","40554","40554","40554","15.803","","0","","","","","0.000","2","3","","1","1","0","1.430","0","0","0","0","0","0","","","","","","1.270","","","","","","1.1","","","","","","https://cilium.io/static/f48efeee025b423b3b8230054e41f851/b8260/aws-cilium-architecture.png","2025-08-10 15:39:20"
"https://cilium.io/static/f48efeee025b423b3b8230054e41f851/832a9/aws-cilium-architecture.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","26696","26696","26696","10.403","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.241","","","","","","1.1","","","","","","https://cilium.io/static/f48efeee025b423b3b8230054e41f851/832a9/aws-cilium-architecture.png","2025-08-10 15:39:20"
"https://cilium.io/static/ad2ad0094445e8f931d524af86169666/48940/cover.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","53289","53289","53289","20.766","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.116","","","","","","1.1","","","","","","https://cilium.io/static/ad2ad0094445e8f931d524af86169666/48940/cover.png","2025-08-10 15:39:21"
"https://cilium.io/static/cni-2-550faa52cec67fcb254a55e4a76833d9.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","23076","23076","23076","8.992","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.122","","","","","","1.1","","","","","","https://cilium.io/static/cni-2-550faa52cec67fcb254a55e4a76833d9.png","2025-08-10 15:39:22"
"https://cilium.io/static/cni-1-c95587e58316507dbeaccd67d968b570.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","44036","44036","44036","17.160","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.426","","","","","","1.1","","","","","","https://cilium.io/static/cni-1-c95587e58316507dbeaccd67d968b570.png","2025-08-10 15:39:22"
"https://cilium.io/static/cni-3-c439d09b239a4581e7c80bfa4bc2f7b5.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","491816","491816","491816","191.652","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.137","","","","","","1.1","","","","","","https://cilium.io/static/cni-3-c439d09b239a4581e7c80bfa4bc2f7b5.png","2025-08-10 15:39:22"
"https://cilium.io/blog/2020/08/19/google-chooses-cilium-for-gke-networking/","text/html; charset=UTF-8","200","OK","Indexable","","Google announces Cilium & eBPF as the new networking dataplane for GKE","70","666","Today marks an exciting day for the Cilium community and all Cilium contributors, Google just announced that Cilium has been selected...","136","868","","0","Google announces Cilium & eBPF as the new networking dataplane for GKE","70","How it all started","18","Popular posts","13","","0","","","","https://cilium.io/blog/2020/08/19/google-chooses-cilium-for-gke-networking/","","","","","","285091","58706","58706","22.877","","1216","197","6.173","48.137","Hard","3.921","2","5","","4","3","0","4.290","65","29","0","28","22","0","","","","","8b13dc8612dbe8bb5be9a9ad3284c59b","1.533","","","","","","1.1","","","","","","https://cilium.io/blog/2020/08/19/google-chooses-cilium-for-gke-networking/","2025-08-10 15:39:22"
"https://cilium.io/static/edge-2-10174314bb7ddb26dfe214961bc72486.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","79310","79310","79310","30.906","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.012","","","","","","1.1","","","","","","https://cilium.io/static/edge-2-10174314bb7ddb26dfe214961bc72486.webp","2025-08-10 15:39:24"
"https://cilium.io/blog/2021/05/11/cni-benchmark/","text/html; charset=UTF-8","200","OK","Indexable","","CNI Benchmark: Understanding Cilium Network Performance","55","538","As more crucial workloads are being migrated to Kubernetes, network performance benchmarks are becoming an important selection criter...","136","894","","0","CNI Benchmark: Understanding Cilium Network Performance","55","Understanding Cilium Network Performance","40","What do TCP throughput benchmarks represent?","44","Cilium eBPF (Receive Path)","26","","","","https://cilium.io/blog/2021/05/11/cni-benchmark/","","","","","","370096","82962","82962","32.329","","4418","624","7.080","63.940","Normal","8.978","2","5","","12","4","0","5.710","111","63","0","23","19","0","","","","","7e658ae5d5caa5a7c85d66304add426f","1.063","","","","","","1.1","","","","","","https://cilium.io/blog/2021/05/11/cni-benchmark/","2025-08-10 15:39:23"
"https://cilium.io/static/edge-3-681616ced97a82f48511ae7d08fd005b.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","50992","50992","50992","19.871","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.282","","","","","","1.1","","","","","","https://cilium.io/static/edge-3-681616ced97a82f48511ae7d08fd005b.webp","2025-08-10 15:39:25"
"https://cilium.io/static/edge-1-9e5d7b0a284998c025f9db38f3d77772.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","106714","106714","106714","41.585","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.308","","","","","","1.1","","","","","","https://cilium.io/static/edge-1-9e5d7b0a284998c025f9db38f3d77772.webp","2025-08-10 15:39:25"
"https://cilium.io/static/multinetwork-bee-73fae379050d8e92045b97c956083edf.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","136519","136519","136519","53.199","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.350","","","","","","1.1","","","","","","https://cilium.io/static/multinetwork-bee-73fae379050d8e92045b97c956083edf.png","2025-08-10 15:39:25"
"https://cilium.io/static/tetragon-shield-9b9d3b1f08397c40c37a12f8e5b442b0.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","120085","120085","120085","46.795","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.336","","","","","","1.1","","","","","","https://cilium.io/static/tetragon-shield-9b9d3b1f08397c40c37a12f8e5b442b0.png","2025-08-10 15:39:25"
"https://cilium.io/static/guardian-bee-608b8ade69c5a1b74f2537b00ff4bc0a.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","206122","206122","206122","80.322","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.021","","","","","","1.1","","","","","","https://cilium.io/static/guardian-bee-608b8ade69c5a1b74f2537b00ff4bc0a.png","2025-08-10 15:39:26"
"https://cilium.io/static/security-3-ab01b898a68a2affbe1b02428a8531ed.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","67785","67785","67785","26.415","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.313","","","","","","1.1","","","","","","https://cilium.io/static/security-3-ab01b898a68a2affbe1b02428a8531ed.png","2025-08-10 15:39:26"
"https://cilium.io/static/security-4-d30ce4dcf3443bc55ca67e91080be3a9.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","563395","563395","563395","219.545","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.349","","","","","","1.1","","","","","","https://cilium.io/static/security-4-d30ce4dcf3443bc55ca67e91080be3a9.png","2025-08-10 15:39:27"
"https://cilium.io/static/security-2-6ca65635c8648b84bcb45461ffbadef1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","192106","192106","192106","74.860","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.323","","","","","","1.1","","","","","","https://cilium.io/static/security-2-6ca65635c8648b84bcb45461ffbadef1.png","2025-08-10 15:39:27"
"https://cilium.io/static/security-1-f5a9b4e1488ae4188be7a205ceb88670.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","28696","28696","28696","11.182","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.213","","","","","","1.1","","","","","","https://cilium.io/static/security-1-f5a9b4e1488ae4188be7a205ceb88670.webp","2025-08-10 15:39:27"
"https://cilium.io/static/361f12a8c956ddcd3221fad385588635/7d769/cover.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","84553","84553","84553","32.949","","0","","","","","0.000","2","3","","1","1","0","1.430","0","0","0","0","0","0","","","","","","1.048","","","","","","1.1","","","","","","https://cilium.io/static/361f12a8c956ddcd3221fad385588635/7d769/cover.png","2025-08-10 15:39:33"
"https://cilium.io/static/travel-bee-75866fbaef1f46dc1f7e941e3fb8711a.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","115811","115811","115811","45.130","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.170","","","","","","1.1","","","","","","https://cilium.io/static/travel-bee-75866fbaef1f46dc1f7e941e3fb8711a.png","2025-08-10 15:39:33"
"https://cilium.io/static/bgp-1-592af64ecef7aa9c9683120555a788ca.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","59842","59842","59842","23.319","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.092","","","","","","1.1","","","","","","https://cilium.io/static/bgp-1-592af64ecef7aa9c9683120555a788ca.png","2025-08-10 15:39:34"
"https://cilium.io/static/decor-2-d75705419f2b3667ab93369e25555622.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.062","","","","","","1.1","","","","","","https://cilium.io/static/decor-2-d75705419f2b3667ab93369e25555622.svg","2025-08-10 15:39:34"
"https://cilium.io/static/illustration-9aa406c364af30b5bc86c9387e2ed116.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1125","1125","1125","0.438","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.013","","","","","","1.1","","","","","","https://cilium.io/static/illustration-9aa406c364af30b5bc86c9387e2ed116.svg","2025-08-10 15:39:35"
"https://cilium.io/static/illustration-0c039a23f9cf32e7bf33c940330a5490.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.305","","","","","","1.1","","","","","","https://cilium.io/static/illustration-0c039a23f9cf32e7bf33c940330a5490.svg","2025-08-10 15:39:35"
"https://cilium.io/static/64f4e1b9c4577a655e6c8c2ae7a6f155/7113b/hero-image.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","55360","55360","55360","21.573","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.304","","","","","","1.1","","","","","","https://cilium.io/static/64f4e1b9c4577a655e6c8c2ae7a6f155/7113b/hero-image.png","2025-08-10 15:39:35"
"https://cilium.io/static/servicemesh-1-cff135a71a59751d4a87954dbef08c21.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","38493","38493","38493","15.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.855","","","","","","1.1","","","","","","https://cilium.io/static/servicemesh-1-cff135a71a59751d4a87954dbef08c21.png","2025-08-10 15:39:36"
"https://cilium.io/static/finance-1-966de1652cafa5d8de95e1024b9ad049.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","250695","250695","250695","97.692","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.011","","","","","","1.1","","","","","","https://cilium.io/static/finance-1-966de1652cafa5d8de95e1024b9ad049.png","2025-08-10 15:39:37"
"https://cilium.io/static/finance-2-c62978afc7a3c6d8bd6843d215e52b74.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","404275","404275","404275","157.539","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.298","","","","","","1.1","","","","","","https://cilium.io/static/finance-2-c62978afc7a3c6d8bd6843d215e52b74.png","2025-08-10 15:39:37"
"https://cilium.io/static/form3-e63834b479e0ca8926ec6f79ec6f8ed1.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89575","89575","89575","34.906","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.044","","","","","","1.1","","","","","","https://cilium.io/static/form3-e63834b479e0ca8926ec6f79ec6f8ed1.jpeg","2025-08-10 15:39:39"
"https://cilium.io/static/robinhoodoffice-36a64eb4523cb92626504d605813f449.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","574086","574086","574086","223.712","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.347","","","","","","1.1","","","","","","https://cilium.io/static/robinhoodoffice-36a64eb4523cb92626504d605813f449.png","2025-08-10 15:39:39"
"https://cilium.io/static/gresearch-office-e7a35ae88bdc344529e8eb5e73335f32.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","518820","518820","518820","202.175","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.281","","","","","","1.1","","","","","","https://cilium.io/static/gresearch-office-e7a35ae88bdc344529e8eb5e73335f32.jpg","2025-08-10 15:39:39"
"https://cilium.io/static/sicredi-office-013480b3c9ffebe6168b60a19edc3f81.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","97790","97790","97790","38.107","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.283","","","","","","1.1","","","","","","https://cilium.io/static/sicredi-office-013480b3c9ffebe6168b60a19edc3f81.webp","2025-08-10 15:39:40"
"https://cilium.io/static/corneroffice-1fb0458648e00f8525fced63630821e3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","63135","63135","63135","24.603","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.963","","","","","","1.1","","","","","","https://cilium.io/static/corneroffice-1fb0458648e00f8525fced63630821e3.jpg","2025-08-10 15:39:40"
"https://cilium.io/static/excel-bee-abd503fa443fe84922559bc2fb02a178.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","103445","103445","103445","40.311","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.390","","","","","","1.1","","","","","","https://cilium.io/static/excel-bee-abd503fa443fe84922559bc2fb02a178.png","2025-08-10 15:39:40"
"https://cilium.io/static/postfinanceoffice-f9272349996aa0b084c66a271fdaa46c.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","326496","326496","326496","127.230","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.045","","","","","","1.1","","","","","","https://cilium.io/static/postfinanceoffice-f9272349996aa0b084c66a271fdaa46c.png","2025-08-10 15:39:41"
"https://cilium.io/static/capitaloneoffice-6ae2d662b561af8be9fc8bcb7fae1985.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","206195","206195","206195","80.351","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.018","","","","","","1.1","","","","","","https://cilium.io/static/capitaloneoffice-6ae2d662b561af8be9fc8bcb7fae1985.png","2025-08-10 15:39:41"
"https://cilium.io/static/finance-3-36e0b0822f575558dfb4317c6aebf65e.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","119397","119397","119397","46.527","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.034","","","","","","1.1","","","","","","https://cilium.io/static/finance-3-36e0b0822f575558dfb4317c6aebf65e.png","2025-08-10 15:39:41"
"https://cilium.io/static/rabobank-office-6a8554fc4b80f743365c717ebe9ee3c1.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","100681","100681","100681","39.234","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.027","","","","","","1.1","","","","","","https://cilium.io/static/rabobank-office-6a8554fc4b80f743365c717ebe9ee3c1.jpeg","2025-08-10 15:39:42"
"https://cilium.io/static/tetragon-illustration-716cf4e66396e7635590a716279c3e39.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","82466","82466","82466","32.136","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.045","","","","","","1.1","","","","","","https://cilium.io/static/tetragon-illustration-716cf4e66396e7635590a716279c3e39.png","2025-08-10 15:39:42"
"https://cilium.io/static/astronaut-bee-e516ff1169f76dc00cec154a91f8996d.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","193790","193790","193790","75.517","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.591","","","","","","1.1","","","","","","https://cilium.io/static/astronaut-bee-e516ff1169f76dc00cec154a91f8996d.png","2025-08-10 15:39:43"
"https://cilium.io/static/awsoffice-d243d8ff467d5a0ba057371846d683a9.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","79225","79225","79225","30.873","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.949","","","","","","1.1","","","","","","https://cilium.io/static/awsoffice-d243d8ff467d5a0ba057371846d683a9.png","2025-08-10 15:39:43"
"https://cilium.io/static/cloud-1-55cf91f69e4451c53f51f6ecbc5c787d.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","122887","122887","122887","47.887","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.261","","","","","","1.1","","","","","","https://cilium.io/static/cloud-1-55cf91f69e4451c53f51f6ecbc5c787d.png","2025-08-10 15:39:44"
"https://cilium.io/static/cloud-2-82365b0cf79b9be1e3bea62afd698c3e.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","19818","19818","19818","7.723","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.328","","","","","","1.1","","","","","","https://cilium.io/static/cloud-2-82365b0cf79b9be1e3bea62afd698c3e.png","2025-08-10 15:39:44"
"https://cilium.io/static/DigitalOceanOffice-b138ba8aeca7ee6cd3e86d6cc07f62d9.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1297796","1297796","1297796","505.729","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.285","","","","","","1.1","","","","","","https://cilium.io/static/DigitalOceanOffice-b138ba8aeca7ee6cd3e86d6cc07f62d9.png","2025-08-10 15:39:44"
"https://cilium.io/static/alibabacloud-office-95d31a6c7525c5fd80d837a2f2af5e27.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","311299","311299","311299","121.308","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.813","","","","","","1.1","","","","","","https://cilium.io/static/alibabacloud-office-95d31a6c7525c5fd80d837a2f2af5e27.jpg","2025-08-10 15:39:45"
"https://cilium.io/static/qingcloud-office-697b52bd830a47597db0607ed9971ffa.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","395811","395811","395811","154.241","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.123","","","","","","1.1","","","","","","https://cilium.io/static/qingcloud-office-697b52bd830a47597db0607ed9971ffa.jpeg","2025-08-10 15:39:45"
"https://cilium.io/static/syselvenoffice-0b047b474f8e9f4844c08b8078217024.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","117438","117438","117438","45.764","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.349","","","","","","1.1","","","","","","https://cilium.io/static/syselvenoffice-0b047b474f8e9f4844c08b8078217024.jpg","2025-08-10 15:39:45"
"https://cilium.io/static/microsoftoffice-5ad8bf677443d5eee96c02a850d4c453.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","112919","112919","112919","44.003","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.308","","","","","","1.1","","","","","","https://cilium.io/static/microsoftoffice-5ad8bf677443d5eee96c02a850d4c453.png","2025-08-10 15:39:45"
"https://cilium.io/static/googleoffice-a3c33b77ce1f02d4e42aa00954a464fd.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","154376","154376","154376","60.158","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.317","","","","","","1.1","","","","","","https://cilium.io/static/googleoffice-a3c33b77ce1f02d4e42aa00954a464fd.png","2025-08-10 15:39:46"
"https://cilium.io/blog/2023/01/25/hetzner-performance-testing/","text/html; charset=UTF-8","200","OK","Indexable","","Performance Testing Cilium Ingress at Hetzner Cloud","51","470","Learn why Hetzner chose Cilium and the performance improvements they saw by switching...","88","594","","0","Performance Testing Cilium Ingress at Hetzner Cloud","51","","0","Architecture","12","Testing","7","","","","https://cilium.io/blog/2023/01/25/hetzner-performance-testing/","","","","","","336478","63111","63111","24.593","","1432","262","5.466","77.164","Fairly Easy","3.476","2","5","","2","2","0","2.860","82","47","0","27","19","0","","","","","5e3459df3da8aa3e690babbbc1a6de10","1.359","","","","","","1.1","","","","","","https://cilium.io/blog/2023/01/25/hetzner-performance-testing/","2025-08-10 15:39:46"
